task,model,format,file,error,error_message
story,falcon,xml,3.txt,incorrect_syntax,"junk after document element: line 5, column 0"
story,falcon,xml,33.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,falcon,xml,34.txt,key_completeness,"The key 'title' is missing., The key 'synopsis' is missing., The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,35.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,falcon,xml,36.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
story,falcon,xml,37.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,falcon,xml,38.txt,incorrect_syntax,"syntax error: line 2, column 0"
story,falcon,xml,39.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
story,falcon,xml,40.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,falcon,xml,41.txt,key_completeness,"The key 'synopsis' is missing., The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,43.txt,key_completeness,The key 'game' is missing.
story,falcon,xml,46.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,falcon,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
story,falcon,xml,55.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 16"
story,falcon,xml,56.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,57.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,falcon,xml,58.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
story,falcon,xml,59.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
story,falcon,xml,6.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,65.txt,incorrect_syntax,"junk after document element: line 8, column 0"
story,falcon,xml,67.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 1"
story,falcon,xml,68.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
story,falcon,xml,7.txt,key_completeness,The key 'game' is missing.
story,falcon,xml,71.txt,incorrect_syntax,"mismatched tag: line 10, column 2"
story,falcon,xml,77.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,78.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
story,falcon,xml,8.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,83.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
story,falcon,xml,84.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 11"
story,falcon,xml,88.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,falcon,xml,90.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
story,falcon,xml,91.txt,key_completeness,"The key 'title' is missing., The key 'beginning' is missing."
story,falcon,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
story,falcon,xml,98.txt,key_completeness,The key 'game' is missing.
story,falcon,xml,99.txt,incorrect_syntax,"mismatched tag: line 20, column 6"
story,falcon,yaml,18.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```
    ^"
story,falcon,yaml,2.txt,key_completeness,"The key 'title' is missing., The key 'synopsis' is missing., The key 'ending' is missing."
story,falcon,yaml,22.txt,incorrect_syntax,"while scanning an alias
  in ""<unicode string>"", line 7, column 1:
    ** YAML code block **
    ^
expected alphabetic or numeric character, but found '*'
  in ""<unicode string>"", line 7, column 2:
    ** YAML code block **
     ^"
story,falcon,yaml,24.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,25.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 3, column 1:
    <h3>Game:</h3>
    ^
could not find expected ':'
  in ""<unicode string>"", line 4, column 1:
    <table>
    ^"
story,falcon,yaml,26.txt,key_completeness,The root of the result is not a dictionary.
story,falcon,yaml,30.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ``` 
    ^"
story,falcon,yaml,34.txt,incorrect_syntax,"expected '<document start>', but found '<block mapping start>'
  in ""<unicode string>"", line 2, column 1:
    title: The Rise of Ragnarök: An  ... 
    ^"
story,falcon,yaml,36.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,4.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 9, column 9:
    Gameplay:
            ^"
story,falcon,yaml,41.txt,key_completeness,The root of the result is not a dictionary.
story,falcon,yaml,46.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,48.txt,incorrect_syntax,"expected '<document start>', but found '<block mapping start>'
  in ""<unicode string>"", line 2, column 1:
    beginning: I wake up in my bed,  ... 
    ^"
story,falcon,yaml,53.txt,key_completeness,"The key 'title' is missing., The key 'synopsis' is missing., The key 'ending' is missing."
story,falcon,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
story,falcon,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
story,falcon,yaml,59.txt,key_completeness,The key 'game' is not a dictionary.
story,falcon,yaml,60.txt,key_completeness,The key 'game' is missing.
story,falcon,yaml,61.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
story,falcon,yaml,62.txt,key_completeness,The key 'game' is missing.
story,falcon,yaml,63.txt,key_completeness,The root of the result is not a dictionary.
story,falcon,yaml,7.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 1, column 1:
    ```
    ^"
story,falcon,yaml,73.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 5:
    game:
        ^"
story,falcon,yaml,83.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 14, column 1:
    your story goes here
    ^
could not find expected ':'
  in ""<unicode string>"", line 15, column 1:
    
    ^"
story,falcon,yaml,88.txt,key_completeness,The root of the result is not a dictionary.
story,falcon,yaml,94.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,97.txt,incorrect_syntax,"expected '<document start>', but found '<block sequence start>'
  in ""<unicode string>"", line 5, column 1:
    - ```title: game title```: Title ... 
    ^"
story,gemini-pro,xml,14.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,gemini-pro,xml,15.txt,incorrect_syntax,"mismatched tag: line 5, column 281"
story,gemini-pro,xml,33.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,gemini-pro,xml,36.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,gemini-pro,xml,39.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,gemini-pro,xml,47.txt,incorrect_syntax,"mismatched tag: line 5, column 366"
story,gemini-pro,xml,53.txt,incorrect_syntax,"mismatched tag: line 5, column 435"
story,gemini-pro,xml,60.txt,incorrect_syntax,"mismatched tag: line 5, column 314"
story,gemini-pro,xml,80.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,gemini-pro,xml,95.txt,incorrect_syntax,"mismatched tag: line 5, column 228"
story,gemini-pro,yaml,12.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 17:
      title: Horizon: Zero Dawn
                    ^"
story,gemini-pro,yaml,19.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 190:
     ... entrusted with a crucial mission: to save the universe from the  ... 
                                         ^"
story,gemini-pro,yaml,45.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 14:
      title: XCOM: Enemy Unknown
                 ^"
story,gemini-pro,yaml,48.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In a world decimated  ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 32:
      synopsis: ""Sword of Shadows"" is an epic action-adventure game ... 
                                   ^"
story,gemini-pro,yaml,64.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,gemini-pro,yaml,69.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 29:
      title: The Legend of Zelda: Breath of the Wild
                                ^"
story,gemini-pro,yaml,71.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 18:
      beginning: 2042: humanity has retreated to Mars ... 
                     ^"
story,gemini-pro,yaml,78.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 19:
      title: Disciples: Sacred Land
                      ^"
story,gemini-pro,yaml,95.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 20:
      title: Revolution: Uprising
                       ^"
story,gpt-3.5-turbo,xml,100.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,11.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,12.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,13.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 20, column 0"
story,gpt-3.5-turbo,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,19.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,2.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,20.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,23.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,24.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,25.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,26.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,29.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 0"
story,gpt-3.5-turbo,xml,36.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,38.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,39.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,4.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,49.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,52.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,57.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,59.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,60.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,61.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,62.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,66.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,69.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,7.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,70.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,72.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,73.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,75.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,77.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,8.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,81.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,84.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,86.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,95.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
story,gpt-3.5-turbo,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,xml,98.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,gpt-3.5-turbo,yaml,1.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 17:
      title: Rebirth: Rise of a New World
                    ^"
story,gpt-3.5-turbo,yaml,3.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: A young adventurer re ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 47:
     ... he Quest for the Lost Artifact"" is an epic adventure game where  ... 
                                         ^"
story,gpt-3.5-turbo,yaml,41.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 140:
     ... y must make a tough moral choice: keep the treasure for themselv ... 
                                         ^"
story,gpt-3.5-turbo,yaml,48.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 34:
      title: The Chronicles of Azoria: Rise of Darkness
                                     ^"
story,gpt-3.5-turbo,yaml,65.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 182"
story,gpt-3.5-turbo,yaml,66.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 26:
      title: Haunted Oakville: Curse of the Shadows
                             ^"
story,gpt-3.5-turbo,yaml,7.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 19:
      title: Survivors: Rebuilding Hope
                      ^"
story,gpt-3.5-turbo,yaml,87.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 29:
      title: The Legend of Ethan: The Kingdom's Savior
                                ^"
story,gpt-4,xml,86.txt,incorrect_syntax,"mismatched tag: line 5, column 265"
story,gpt-4,yaml,11.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 31:
      title: Legends of Littleroot: Darkfang's Curse
                                  ^"
story,gpt-4,yaml,13.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In a medieval world o ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 35:
      synopsis: ""The Fall of Shadows"" is an epic adventure that sets D ... 
                                      ^"
story,gpt-4,yaml,18.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 530"
story,gpt-4,yaml,19.txt,incorrect_syntax,"unacceptable character #x0081: special characters are not allowed
  in ""<unicode string>"", position 641"
story,gpt-4,yaml,21.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 16:
      title: Faelan: The Rise of a Guardian
                   ^"
story,gpt-4,yaml,26.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 14:
      title: Lyra: The Rise of Eldoria's Wizard
                 ^"
story,gpt-4,yaml,27.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 24:
      title: Alien Invasion: The Last Stand
                           ^"
story,gpt-4,yaml,28.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 20:
      title: Resurgence: Wasteland's Hope
                       ^"
story,gpt-4,yaml,3.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In a peaceful village ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 176:
     ... him, the hero discovers that it's the doing of an evil sorceress ... 
                                         ^"
story,gpt-4,yaml,31.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: Alex, a talented pilo ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 26:
      synopsis: ""Pilot Lost"" is a game about survival, explor ... 
                             ^"
story,gpt-4,yaml,36.txt,incorrect_syntax,"sequence entries are not allowed here
  in ""<unicode string>"", line 4, column 39:
     ... psis: ""Rumble in the Magic City""- A 3D action-adventure game tha ... 
                                         ^"
story,gpt-4,yaml,37.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: You awaken in a post- ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 38:
     ... opsis: 'Awakening: Retribution' is an RPG-style game set in a po ... 
                                         ^"
story,gpt-4,yaml,41.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 33:
      title: The Chronicle of Oliver: The Last Sorcerer
                                    ^"
story,gpt-4,yaml,46.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 20:
      title: Spellbound: The Tale of Eldria
                       ^"
story,gpt-4,yaml,49.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: The protagonist, a ta ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 485:
     ... the tyrant, and the protagonist's self-reclamation.'
                                         ^"
story,gpt-4,yaml,50.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 24:
      title: Uncharted Seas: The Pirate's Dilemma
                           ^"
story,gpt-4,yaml,52.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: The protagonist, a yo ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 32:
      synopsis: 'Crystal Guardian' is an epic fantasy adventure gam ... 
                                   ^"
story,gpt-4,yaml,53.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: Our protagonist, a yo ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 32:
      synopsis: ""Bound by Destiny"" is a thrilling dark-fantasy acti ... 
                                   ^"
story,gpt-4,yaml,57.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 35:
      synopsis: In ""Neo York Detective: Xeno Chronicles"", you navigate ... 
                                      ^"
story,gpt-4,yaml,59.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: Our protagonist, a yo ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 29:
      synopsis: ""Dragon's Bane"" is an epic fantasy game where th ... 
                                ^"
story,gpt-4,yaml,63.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 19:
      title: Solitude : Echoes of The Void
                      ^"
story,gpt-4,yaml,64.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: Our protagonist, a si ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 31:
      synopsis: ""Fields of Honor"" is an engaging RPG where a simpl ... 
                                  ^"
story,gpt-4,yaml,65.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 21:
      title: Excalinight: Legacy of the Blacksmith
                        ^"
story,gpt-4,yaml,66.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: The game starts in th ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 45:
     ... ""Amnesia: Regaining the Throne"" is an action-adventure game set  ... 
                                         ^"
story,gpt-4,yaml,7.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In the futuristic cit ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 33:
      synopsis: ""Biomorph: Rebirth"" revolves around a technologicall ... 
                                    ^"
story,gpt-4,yaml,71.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: You start as a novice ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 35:
      synopsis: 'In the game ""Phoenix's Radiance"", you're a young adve ... 
                                      ^"
story,gpt-4,yaml,76.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In the realm of Ether ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 31:
      synopsis: ""Project Etheria"" follows the journey of an appren ... 
                                  ^"
story,gpt-4,yaml,8.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 25:
      title: Colony Uprising: The Last Stand
                            ^"
story,gpt-4,yaml,80.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: The game starts in th ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 24:
      synopsis: ""Eldrealm"" is an adventure-packed narrative ... 
                           ^"
story,gpt-4,yaml,82.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 75:
     ... return everything back to normal: both light and shadow creature ... 
                                         ^"
story,gpt-4,yaml,83.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 18:
      title: CryoFall: Rise of the Survivor
                     ^"
story,gpt-4,yaml,93.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 16:
      title: Emeria: Journey Through the Forgotten Past
                   ^"
story,llama-2,xml,1.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,10.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,12.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 0"
story,llama-2,xml,13.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,16.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,17.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
story,llama-2,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,2.txt,incorrect_syntax,"not well-formed (invalid token): line 5, column 0"
story,llama-2,xml,22.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,24.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,25.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,3.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,30.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,31.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,32.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,33.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,34.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,35.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,36.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,39.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,4.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,42.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,44.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,45.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,49.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,5.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,52.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,53.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,55.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,56.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,57.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,6.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,61.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,62.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,64.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,65.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,67.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,68.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,7.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,72.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,73.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,74.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,75.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,76.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,77.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
story,llama-2,xml,78.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,79.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,8.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,81.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,83.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,84.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
